city,event_id,t,intervention,n_tokens,total_value,score_id,description,spearman,top10_value_capture,top10_ndcg,top10_precision
Philadelphia,657,10,C,33,1.2267067416259998,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,657,10,C,33,1.2267067416259998,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,657,10,S,40,1.548203385281,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6176360225140713,0.2341022126692121,0.21097651287056313,0.0
Philadelphia,657,10,S,40,1.548203385281,S1_deficit_only,within-channel local/access deficit only,0.375984990619137,0.7121099913601285,0.7481634777819167,0.25
Philadelphia,657,10,S,40,1.548203385281,S2_exposure_only,within-channel OD exposure only,0.9962476547842404,0.9993885666246439,0.99713668163624,0.75
Philadelphia,657,10,S,40,1.548203385281,S3_structure_only,within-channel static OD structure only,-0.5913696060037524,0.5087818077338937,0.4862933810537365,0.0
Philadelphia,657,10,S,40,1.548203385281,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9962476547842404,0.9993885666246439,0.99713668163624,0.75
Philadelphia,657,10,S,40,1.548203385281,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,658,7,C,32,1.8990829637410003,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.10236111839964858,0.0941495315612386,0.0
Philadelphia,658,7,C,32,1.8990829637410003,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,658,7,C,32,1.8990829637410003,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,658,7,C,32,1.8990829637410003,S3_structure_only,within-channel static OD structure only,-0.32184750733137824,0.6104850916719387,0.5371366233559092,0.0
Philadelphia,658,7,C,32,1.8990829637410003,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,658,7,C,32,1.8990829637410003,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,658,8,C,81,6.399463473952,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.17942194152659885,0.14613607757711305,0.0
Philadelphia,658,8,C,81,6.399463473952,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,658,8,C,81,6.399463473952,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,658,8,C,81,6.399463473952,S3_structure_only,within-channel static OD structure only,-0.3964317976513098,0.47560083220054095,0.44349902764591176,0.0
Philadelphia,658,8,C,81,6.399463473952,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,658,8,C,81,6.399463473952,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,658,8,S,38,2.1478477532430005,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.603238866396761,0.2173619799982915,0.23316525760909948,0.0
Philadelphia,658,8,S,38,2.1478477532430005,S1_deficit_only,within-channel local/access deficit only,0.26403326403326405,0.7246601766965245,0.7768722237064875,0.25
Philadelphia,658,8,S,38,2.1478477532430005,S2_exposure_only,within-channel OD exposure only,0.9956231535178903,0.9993885666389396,0.9971366816654128,0.75
Philadelphia,658,8,S,38,2.1478477532430005,S3_structure_only,within-channel static OD structure only,-0.4211620527410001,0.556644916887225,0.5695987013024781,0.0
Philadelphia,658,8,S,38,2.1478477532430005,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9956231535178903,0.9993885666389396,0.9971366816654128,0.75
Philadelphia,658,8,S,38,2.1478477532430005,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,658,9,C,122,13.20146548454,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999933910733226,0.22130310364348058,0.16965207120852896,0.0
Philadelphia,658,9,C,122,13.20146548454,S1_deficit_only,within-channel local/access deficit only,0.9999933910733226,1.0,1.0,1.0
Philadelphia,658,9,C,122,13.20146548454,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,658,9,C,122,13.20146548454,S3_structure_only,within-channel static OD structure only,-0.3221488264198453,0.4423950915683893,0.41938357516635094,0.0
Philadelphia,658,9,C,122,13.20146548454,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,658,9,C,122,13.20146548454,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,658,9,R,32,1.763790275001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.07902359585569599,0.07559809516093813,0.0
Philadelphia,658,9,R,32,1.763790275001,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,658,9,R,32,1.763790275001,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,658,9,R,32,1.763790275001,S3_structure_only,within-channel static OD structure only,-0.2379032258064516,0.42237797698247614,0.36895348679413026,0.0
Philadelphia,658,9,R,32,1.763790275001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,658,9,R,32,1.763790275001,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,658,9,S,243,25.35057980101,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.2684378141407451,0.5671842175340164,0.5237862182907672,0.0
Philadelphia,658,9,S,243,25.35057980101,S1_deficit_only,within-channel local/access deficit only,0.27774934307472804,0.7258043566794018,0.6958544581579298,0.2
Philadelphia,658,9,S,243,25.35057980101,S2_exposure_only,within-channel OD exposure only,0.9988400313785311,1.0,0.999083346765694,1.0
Philadelphia,658,9,S,243,25.35057980101,S3_structure_only,within-channel static OD structure only,-0.3416981539187202,0.600738511568275,0.5843384163867619,0.0
Philadelphia,658,9,S,243,25.35057980101,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9988400313785311,1.0,0.999083346765694,1.0
Philadelphia,658,9,S,243,25.35057980101,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,658,10,C,73,7.139734069606,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.1384346124239194,0.10777420512680196,0.0
Philadelphia,658,10,C,73,7.139734069606,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,658,10,C,73,7.139734069606,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,658,10,C,73,7.139734069606,S3_structure_only,within-channel static OD structure only,-0.2650252992718747,0.4483264751055921,0.43991272730823144,0.0
Philadelphia,658,10,C,73,7.139734069606,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,658,10,C,73,7.139734069606,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,658,10,S,184,17.995854165708003,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.35144381730269114,0.5298776241357938,0.4917065664186646,0.0
Philadelphia,658,10,S,184,17.995854165708003,S1_deficit_only,within-channel local/access deficit only,0.26106798173797463,0.7601177494970874,0.7322277746414194,0.2631578947368421
Philadelphia,658,10,S,184,17.995854165708003,S2_exposure_only,within-channel OD exposure only,0.9982315886806264,1.0,0.9989347306550621,1.0
Philadelphia,658,10,S,184,17.995854165708003,S3_structure_only,within-channel static OD structure only,-0.2941149274720194,0.635199000408172,0.615684837526633,0.0
Philadelphia,658,10,S,184,17.995854165708003,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9982315886806264,1.0,0.9989347306550621,1.0
Philadelphia,658,10,S,184,17.995854165708003,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,658,11,C,36,2.623825265418,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.14448090114291157,0.12351269084498333,0.0
Philadelphia,658,11,C,36,2.623825265418,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,658,11,C,36,2.623825265418,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,658,11,C,36,2.623825265418,S3_structure_only,within-channel static OD structure only,-0.16628056628056628,0.7320521878508742,0.692145930832994,0.0
Philadelphia,658,11,C,36,2.623825265418,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,658,11,C,36,2.623825265418,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,658,11,S,141,10.006010763936999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.3807483197054668,0.49204039744611283,0.4218967546997581,0.0
Philadelphia,658,11,S,141,10.006010763936999,S1_deficit_only,within-channel local/access deficit only,0.2847724645746821,0.7175356196531207,0.703311698265561,0.2
Philadelphia,658,11,S,141,10.006010763936999,S2_exposure_only,within-channel OD exposure only,0.9974057108609101,0.9999958998729428,0.9987835910511407,0.9333333333333333
Philadelphia,658,11,S,141,10.006010763936999,S3_structure_only,within-channel static OD structure only,-0.37671989383107146,0.6507846796656191,0.6321922057798139,0.0
Philadelphia,658,11,S,141,10.006010763936999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9974057108609101,0.9999958998729428,0.9987835910511407,0.9333333333333333
Philadelphia,658,11,S,141,10.006010763936999,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,659,0,C,78,5.597041229930001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.17125004699973184,0.14712643072275744,0.0
Philadelphia,659,0,C,78,5.597041229930001,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,0,C,78,5.597041229930001,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,0,C,78,5.597041229930001,S3_structure_only,within-channel static OD structure only,-0.37113519392000405,0.4793544634632095,0.4491750629964463,0.0
Philadelphia,659,0,C,78,5.597041229930001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,0,C,78,5.597041229930001,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,1,C,78,5.48835863827,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.13676856509329646,0.12132955309600274,0.0
Philadelphia,659,1,C,78,5.48835863827,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,1,C,78,5.48835863827,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,1,C,78,5.48835863827,S3_structure_only,within-channel static OD structure only,-0.36810025417620357,0.4602356459733698,0.43820178398394505,0.0
Philadelphia,659,1,C,78,5.48835863827,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,1,C,78,5.48835863827,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,1,S,74,4.461286822240999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.24691595705294328,0.559726780376296,0.4854084554021188,0.0
Philadelphia,659,1,S,74,4.461286822240999,S1_deficit_only,within-channel local/access deficit only,0.027293594964827837,0.7411006843093163,0.7172760542254222,0.25
Philadelphia,659,1,S,74,4.461286822240999,S2_exposure_only,within-channel OD exposure only,0.9938393187708254,1.0,0.9983289934144395,1.0
Philadelphia,659,1,S,74,4.461286822240999,S3_structure_only,within-channel static OD structure only,-0.46579785264716767,0.6440297394675315,0.6428363208200017,0.0
Philadelphia,659,1,S,74,4.461286822240999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9938393187708254,1.0,0.9983289934144395,1.0
Philadelphia,659,1,S,74,4.461286822240999,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,2,C,75,5.2896240417669995,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.11230974863329353,0.09989132101600771,0.0
Philadelphia,659,2,C,75,5.2896240417669995,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,2,C,75,5.2896240417669995,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,2,C,75,5.2896240417669995,S3_structure_only,within-channel static OD structure only,-0.34477951635846377,0.4608582536689859,0.43860407071182544,0.0
Philadelphia,659,2,C,75,5.2896240417669995,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,2,C,75,5.2896240417669995,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,2,S,75,4.43901353236,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.46440967283072543,0.38447429384519805,0.3265572649802984,0.0
Philadelphia,659,2,S,75,4.43901353236,S1_deficit_only,within-channel local/access deficit only,0.2978662873399715,0.8023794379739768,0.7746200872189223,0.25
Philadelphia,659,2,S,75,4.43901353236,S2_exposure_only,within-channel OD exposure only,0.9940540540540539,1.0,0.9983289934195738,1.0
Philadelphia,659,2,S,75,4.43901353236,S3_structure_only,within-channel static OD structure only,-0.5573541963015647,0.5557246519622926,0.5603724780059675,0.0
Philadelphia,659,2,S,75,4.43901353236,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9940540540540539,1.0,0.9983289934195738,1.0
Philadelphia,659,2,S,75,4.43901353236,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Philadelphia,659,3,C,70,5.098060857506998,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.13460349270482538,0.10963509803307846,0.0
Philadelphia,659,3,C,70,5.098060857506998,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Philadelphia,659,3,C,70,5.098060857506998,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Philadelphia,659,3,C,70,5.098060857506998,S3_structure_only,within-channel static OD structure only,-0.29514478173388153,0.48786571398785344,0.4659882452463636,0.0
Philadelphia,659,3,C,70,5.098060857506998,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Philadelphia,659,3,C,70,5.098060857506998,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Philadelphia,659,3,S,79,4.563095587367,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.4122200584225901,0.32663579835984397,0.2887674430929303,0.0
Philadelphia,659,3,S,79,4.563095587367,S1_deficit_only,within-channel local/access deficit only,0.18999513145082764,0.7232083296886512,0.7240662814005083,0.25
Philadelphia,659,3,S,79,4.563095587367,S2_exposure_only,within-channel OD exposure only,0.9949123661148978,1.0,0.998328993419056,1.0
