city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,policy_score,allocated_cost,value_proxy,selected_segment_count,selected_action_count,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,oracle_value_proxy,relative_to_greedy_oracle,value_proxy_vs_lp_recoverable_fraction
Dallas,63,2019-04-28 09:00:00,low_budget,0.5,0,activated_bottleneck_law,1.61640754,0.04101108429,110,106,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04101108429,1,0.5542032132
Dallas,63,2019-04-28 09:00:00,low_budget,0.5,0,exposure_only,1.61640754,0.03061704142,158,158,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04101108429,0.7465552777,0.4137433337
Dallas,63,2019-04-28 09:00:00,low_budget,0.5,0,deficit_only,1.61640754,0.03070168393,155,155,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04101108429,0.7486191713,0.4148871502
Dallas,63,2019-04-28 09:00:00,low_budget,0.5,0,structure_only,1.61640754,0.01740343579,174,174,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04101108429,0.4243593188,0.235181298
Dallas,63,2019-04-28 09:00:00,low_budget,0.5,0,random_positive,1.61640754,0.007507699159,236,234,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04101108429,0.1830651223,0.101455279
Dallas,63,2019-04-28 09:00:00,high_budget,2,0,greedy_oracle,6.465630159,0.1293627986,536,483,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.1293627986,1,1.748143944
Dallas,63,2019-04-28 09:00:00,high_budget,2,0,activated_bottleneck_law,6.465630159,0.1293627986,536,483,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.1293627986,1,1.748143944
Dallas,63,2019-04-28 09:00:00,high_budget,2,0,exposure_only,6.465630159,0.1039117466,666,666,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.1293627986,0.8032583377,1.404211199
Dallas,63,2019-04-28 09:00:00,high_budget,2,0,deficit_only,6.465630159,0.1020610432,662,662,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.1293627986,0.7889520347,1.379201722
Dallas,63,2019-04-28 09:00:00,high_budget,2,0,structure_only,6.465630159,0.06766239224,638,638,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.1293627986,0.5230436646,0.914355615
Dallas,63,2019-04-28 09:00:00,high_budget,2,0,random_positive,6.465630159,0.03086788654,917,897,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.1293627986,0.2386148635,0.4171331287
Dallas,63,2019-04-28 09:00:00,delay_2h,1,2,greedy_oracle,3.232815079,0.06093207367,340,329,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.06093207367,1,0.8234054672
Dallas,63,2019-04-28 09:00:00,delay_2h,1,2,activated_bottleneck_law,3.232815079,0.06093207367,340,329,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.06093207367,1,0.8234054672
Dallas,63,2019-04-28 09:00:00,delay_2h,1,2,exposure_only,3.232815079,0.04850844691,328,328,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.06093207367,0.796106943,0.6555188093
Dallas,63,2019-04-28 09:00:00,delay_2h,1,2,deficit_only,3.232815079,0.04778757935,326,326,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.06093207367,0.7842762681,0.6457773669
Dallas,63,2019-04-28 09:00:00,delay_2h,1,2,structure_only,3.232815079,0.03095348359,343,343,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.06093207367,0.5079998385,0.4182898444
Dallas,63,2019-04-28 09:00:00,delay_2h,1,2,random_positive,3.232815079,0.01412699967,484,476,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.06093207367,0.2318483324,0.1909051845
Dallas,63,2019-04-28 09:00:00,delay_4h,1,4,greedy_oracle,3.232815079,0.04967219674,510,482,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04967219674,1,0.6712451406
Dallas,63,2019-04-28 09:00:00,delay_4h,1,4,activated_bottleneck_law,3.232815079,0.04967219674,510,482,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04967219674,1,0.6712451406
Dallas,63,2019-04-28 09:00:00,delay_4h,1,4,exposure_only,3.232815079,0.04000157078,340,340,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04967219674,0.8053110877,0.5405611543
Dallas,63,2019-04-28 09:00:00,delay_4h,1,4,deficit_only,3.232815079,0.0390730622,337,337,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04967219674,0.7866183653,0.5280137552
Dallas,63,2019-04-28 09:00:00,delay_4h,1,4,structure_only,3.232815079,0.02615514963,337,337,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04967219674,0.5265551223,0.3534475671
Dallas,63,2019-04-28 09:00:00,delay_4h,1,4,random_positive,3.232815079,0.01148032227,499,488,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.04967219674,0.2311216943,0.1551393142
Dallas,63,2019-04-28 09:00:00,scarce_and_late,0.5,2,greedy_oracle,1.61640754,0.03377987208,154,153,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.03377987208,1,0.4564842401
Dallas,63,2019-04-28 09:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,1.61640754,0.03377987208,154,153,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.03377987208,1,0.4564842401
Dallas,63,2019-04-28 09:00:00,scarce_and_late,0.5,2,exposure_only,1.61640754,0.02647151419,160,160,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.03377987208,0.7836475557,0.357722759
Dallas,63,2019-04-28 09:00:00,scarce_and_late,0.5,2,deficit_only,1.61640754,0.02590244518,159,159,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.03377987208,0.7668011625,0.350032646
Dallas,63,2019-04-28 09:00:00,scarce_and_late,0.5,2,structure_only,1.61640754,0.01545128875,170,170,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.03377987208,0.457411109,0.2088009625
Dallas,63,2019-04-28 09:00:00,scarce_and_late,0.5,2,random_positive,1.61640754,0.006596373736,241,239,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.03377987208,0.1952752728,0.08914008453
Dallas,64,2019-04-30 18:00:00,base,1,0,greedy_oracle,4.411401083,0.05486721131,232,212,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05486721131,1,1
Dallas,64,2019-04-30 18:00:00,base,1,0,activated_bottleneck_law,4.411401083,0.05486721131,232,212,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05486721131,1,1
Dallas,64,2019-04-30 18:00:00,base,1,0,exposure_only,4.411401083,0.04288466125,317,317,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05486721131,0.7816081814,0.7816081814
Dallas,64,2019-04-30 18:00:00,base,1,0,deficit_only,4.411401083,0.04191712306,319,319,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05486721131,0.763974003,0.763974003
Dallas,64,2019-04-30 18:00:00,base,1,0,structure_only,4.411401083,0.02491818222,345,345,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05486721131,0.4541543415,0.4541543415
Dallas,64,2019-04-30 18:00:00,base,1,0,random_positive,4.411401083,0.01003913999,443,436,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05486721131,0.1829715735,0.1829715735
Dallas,64,2019-04-30 18:00:00,low_budget,0.5,0,greedy_oracle,2.205700542,0.03040758481,110,106,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03040758481,1,0.5542032132
Dallas,64,2019-04-30 18:00:00,low_budget,0.5,0,activated_bottleneck_law,2.205700542,0.03040758481,110,106,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03040758481,1,0.5542032132
Dallas,64,2019-04-30 18:00:00,low_budget,0.5,0,exposure_only,2.205700542,0.02270094292,158,158,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03040758481,0.7465552777,0.4137433337
Dallas,64,2019-04-30 18:00:00,low_budget,0.5,0,deficit_only,2.205700542,0.02239657328,154,154,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03040758481,0.7365456159,0.408195947
Dallas,64,2019-04-30 18:00:00,low_budget,0.5,0,structure_only,2.205700542,0.01290374198,174,174,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03040758481,0.4243593188,0.235181298
Dallas,64,2019-04-30 18:00:00,low_budget,0.5,0,random_positive,2.205700542,0.004926747388,219,217,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03040758481,0.1620236339,0.08979401852
Dallas,64,2019-04-30 18:00:00,high_budget,2,0,greedy_oracle,8.822802166,0.0959157832,536,483,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.0959157832,1,1.748143944
Dallas,64,2019-04-30 18:00:00,high_budget,2,0,activated_bottleneck_law,8.822802166,0.0959157832,536,483,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.0959157832,1,1.748143944
Dallas,64,2019-04-30 18:00:00,high_budget,2,0,exposure_only,8.822802166,0.07704515257,666,666,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.0959157832,0.8032583377,1.404211199
Dallas,64,2019-04-30 18:00:00,high_budget,2,0,deficit_only,8.822802166,0.07564564267,665,665,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.0959157832,0.7886673095,1.378703981
Dallas,64,2019-04-30 18:00:00,high_budget,2,0,structure_only,8.822802166,0.05016814274,638,638,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.0959157832,0.5230436646,0.914355615
Dallas,64,2019-04-30 18:00:00,high_budget,2,0,random_positive,8.822802166,0.02126560736,886,860,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.0959157832,0.2217112413,0.387583164
Dallas,64,2019-04-30 18:00:00,delay_2h,1,2,greedy_oracle,4.411401083,0.04517796176,340,329,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.04517796176,1,0.8234054672
Dallas,64,2019-04-30 18:00:00,delay_2h,1,2,activated_bottleneck_law,4.411401083,0.04517796176,340,329,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.04517796176,1,0.8234054672
Dallas,64,2019-04-30 18:00:00,delay_2h,1,2,exposure_only,4.411401083,0.03596648903,328,328,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.04517796176,0.796106943,0.6555188093
Dallas,64,2019-04-30 18:00:00,delay_2h,1,2,deficit_only,4.411401083,0.03535452098,326,326,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.04517796176,0.7825612225,0.644365189
Dallas,64,2019-04-30 18:00:00,delay_2h,1,2,structure_only,4.411401083,0.02295039728,343,343,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.04517796176,0.5079998385,0.4182898444
Dallas,64,2019-04-30 18:00:00,delay_2h,1,2,random_positive,4.411401083,0.009325838778,429,422,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.04517796176,0.2064245135,0.169971073
Dallas,64,2019-04-30 18:00:00,delay_4h,1,4,greedy_oracle,4.411401083,0.03682934897,510,482,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03682934897,1,0.6712451406
Dallas,64,2019-04-30 18:00:00,delay_4h,1,4,activated_bottleneck_law,4.411401083,0.03682934897,510,482,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03682934897,1,0.6712451406
Dallas,64,2019-04-30 18:00:00,delay_4h,1,4,exposure_only,4.411401083,0.02965908308,340,340,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03682934897,0.8053110877,0.5405611543
Dallas,64,2019-04-30 18:00:00,delay_4h,1,4,deficit_only,4.411401083,0.02906334675,338,338,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03682934897,0.7891355009,0.5297033703
Dallas,64,2019-04-30 18:00:00,delay_4h,1,4,structure_only,4.411401083,0.01939268235,337,337,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03682934897,0.5265551223,0.3534475671
Dallas,64,2019-04-30 18:00:00,delay_4h,1,4,random_positive,4.411401083,0.007771350946,453,444,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.03682934897,0.211009729,0.1416392552
Dallas,64,2019-04-30 18:00:00,scarce_and_late,0.5,2,greedy_oracle,2.205700542,0.02504601726,154,153,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.02504601726,1,0.4564842401
Dallas,64,2019-04-30 18:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,2.205700542,0.02504601726,154,153,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.02504601726,1,0.4564842401
Dallas,64,2019-04-30 18:00:00,scarce_and_late,0.5,2,exposure_only,2.205700542,0.01962725021,160,160,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.02504601726,0.7836475557,0.357722759
Dallas,64,2019-04-30 18:00:00,scarce_and_late,0.5,2,deficit_only,2.205700542,0.01923852696,158,158,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.02504601726,0.7681271941,0.3506379585
Dallas,64,2019-04-30 18:00:00,scarce_and_late,0.5,2,structure_only,2.205700542,0.01145632653,170,170,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.02504601726,0.457411109,0.2088009625
Dallas,64,2019-04-30 18:00:00,scarce_and_late,0.5,2,random_positive,2.205700542,0.004366461731,212,211,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.02504601726,0.1743375678,0.07958235214
Houston,52,2019-04-04 01:00:00,base,1,0,greedy_oracle,1.504974668,0.1161613939,379,322,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1161613939,1,1.063918323
Houston,52,2019-04-04 01:00:00,base,1,0,activated_bottleneck_law,1.504974668,0.1161613939,379,322,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1161613939,1,1.063918323
Houston,52,2019-04-04 01:00:00,base,1,0,exposure_only,1.504974668,0.09779901193,349,349,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1161613939,0.8419235397,0.8957378805
Houston,52,2019-04-04 01:00:00,base,1,0,deficit_only,1.504974668,0.09461509568,350,350,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1161613939,0.8145141212,0.866576498
Houston,52,2019-04-04 01:00:00,base,1,0,structure_only,1.504974668,0.04529976012,352,352,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1161613939,0.3899725941,0.4148989884
Houston,52,2019-04-04 01:00:00,base,1,0,random_positive,1.504974668,0.01818623614,417,412,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1161613939,0.1565600715,0.1665671288
Houston,52,2019-04-04 01:00:00,low_budget,0.5,0,greedy_oracle,0.752487334,0.06694932953,180,157,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.06694932953,1,0.6131866708
Houston,52,2019-04-04 01:00:00,low_budget,0.5,0,activated_bottleneck_law,0.752487334,0.06694932953,180,157,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.06694932953,1,0.6131866708
Houston,52,2019-04-04 01:00:00,low_budget,0.5,0,exposure_only,0.752487334,0.05651447852,167,167,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.06694932953,0.8441380806,0.5176142193
Houston,52,2019-04-04 01:00:00,low_budget,0.5,0,deficit_only,0.752487334,0.05449852982,167,167,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.06694932953,0.8140265213,0.4991502125
Houston,52,2019-04-04 01:00:00,low_budget,0.5,0,structure_only,0.752487334,0.0256450117,184,184,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.06694932953,0.3830510608,0.2348818047
Houston,52,2019-04-04 01:00:00,low_budget,0.5,0,random_positive,0.752487334,0.00973983865,211,211,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.06694932953,0.1454807497,0.08920685656
Houston,52,2019-04-04 01:00:00,high_budget,2,0,greedy_oracle,3.009949336,0.1973903382,863,751,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1973903382,1,1.807891508
Houston,52,2019-04-04 01:00:00,high_budget,2,0,activated_bottleneck_law,3.009949336,0.1973903382,863,751,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1973903382,1,1.807891508
Houston,52,2019-04-04 01:00:00,high_budget,2,0,exposure_only,3.009949336,0.1662730562,729,729,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1973903382,0.8423566103,1.522889362
Houston,52,2019-04-04 01:00:00,high_budget,2,0,deficit_only,3.009949336,0.1603045178,728,728,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1973903382,0.8121193738,1.468223719
Houston,52,2019-04-04 01:00:00,high_budget,2,0,structure_only,3.009949336,0.08995930699,682,662,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1973903382,0.4557432133,0.823934285
Houston,52,2019-04-04 01:00:00,high_budget,2,0,random_positive,3.009949336,0.03889599454,785,767,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1973903382,0.1970511571,0.3562471136
Houston,52,2019-04-04 01:00:00,delay_2h,1,2,greedy_oracle,1.504974668,0.1027376707,476,419,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1027376707,1,0.9409708911
Houston,52,2019-04-04 01:00:00,delay_2h,1,2,activated_bottleneck_law,1.504974668,0.1027376707,476,419,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1027376707,1,0.9409708911
Houston,52,2019-04-04 01:00:00,delay_2h,1,2,exposure_only,1.504974668,0.08505231897,359,359,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1027376707,0.8278591327,0.7789913458
Houston,52,2019-04-04 01:00:00,delay_2h,1,2,deficit_only,1.504974668,0.0824612827,358,358,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1027376707,0.8026392085,0.7552601312
Houston,52,2019-04-04 01:00:00,delay_2h,1,2,structure_only,1.504974668,0.04157958991,371,371,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1027376707,0.4047161048,0.3808260738
Houston,52,2019-04-04 01:00:00,delay_2h,1,2,random_positive,1.504974668,0.01680679228,419,411,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.1027376707,0.1635893842,0.1539328486
Houston,52,2019-04-04 01:00:00,delay_4h,1,4,greedy_oracle,1.504974668,0.08865644155,580,515,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.08865644155,1,0.812001384
Houston,52,2019-04-04 01:00:00,delay_4h,1,4,activated_bottleneck_law,1.504974668,0.08865644155,580,515,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.08865644155,1,0.812001384
Houston,52,2019-04-04 01:00:00,delay_4h,1,4,exposure_only,1.504974668,0.07149439398,372,372,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.08865644155,0.8064207488,0.6548147641
Houston,52,2019-04-04 01:00:00,delay_4h,1,4,deficit_only,1.504974668,0.06848512392,368,368,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.08865644155,0.7724776985,0.6272529603
Houston,52,2019-04-04 01:00:00,delay_4h,1,4,structure_only,1.504974668,0.03775131248,355,343,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.08865644155,0.4258157876,0.3457630089
Houston,52,2019-04-04 01:00:00,delay_4h,1,4,random_positive,1.504974668,0.01643429287,419,409,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.08865644155,0.1853705448,0.150521139
Houston,52,2019-04-04 01:00:00,scarce_and_late,0.5,2,greedy_oracle,0.752487334,0.05958968084,201,170,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.05958968084,1,0.5457798945
Houston,52,2019-04-04 01:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,0.752487334,0.05958968084,201,170,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.05958968084,1,0.5457798945
Houston,52,2019-04-04 01:00:00,scarce_and_late,0.5,2,exposure_only,0.752487334,0.04960938311,170,170,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.05958968084,0.832516342,0.4543706813
Houston,52,2019-04-04 01:00:00,scarce_and_late,0.5,2,deficit_only,0.752487334,0.04693946413,171,171,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.05958968084,0.7877112861,0.4299169826
Houston,52,2019-04-04 01:00:00,scarce_and_late,0.5,2,structure_only,0.752487334,0.02255802147,193,193,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.05958968084,0.3785558364,0.2066081645
Houston,52,2019-04-04 01:00:00,scarce_and_late,0.5,2,random_positive,0.752487334,0.008666305807,214,213,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.05958968084,0.1454329959,0.07937440514
Houston,60,2019-04-18 05:00:00,base,1,0,greedy_oracle,6.243465092,0.09439856468,381,324,0.457149008,0.09387180327,0.0527549075,0.86220519,0.09439856468,1,1.005611498
Houston,60,2019-04-18 05:00:00,base,1,0,activated_bottleneck_law,6.243465092,0.09439856468,381,324,0.457149008,0.09387180327,0.0527549075,0.86220519,0.09439856468,1,1.005611498
Houston,60,2019-04-18 05:00:00,base,1,0,exposure_only,6.243465092,0.07949855421,349,349,0.457149008,0.09387180327,0.0527549075,0.86220519,0.09439856468,0.8421585061,0.8468842766
Houston,60,2019-04-18 05:00:00,base,1,0,deficit_only,6.243465092,0.07694714775,353,353,0.457149008,0.09387180327,0.0527549075,0.86220519,0.09439856468,0.8151304844,0.8197045872
Houston,60,2019-04-18 05:00:00,base,1,0,structure_only,6.243465092,0.0367550585,390,390,0.457149008,0.09387180327,0.0527549075,0.86220519,0.09439856468,0.3893603534,0.3915452481
Houston,60,2019-04-18 05:00:00,base,1,0,random_positive,6.243465092,0.01777745484,489,483,0.457149008,0.09387180327,0.0527549075,0.86220519,0.09439856468,0.1883233596,0.1893801357
Houston,60,2019-04-18 05:00:00,low_budget,0.5,0,greedy_oracle,3.121732546,0.05440987097,180,157,0.457149008,0.09387180327,0.0527549075,0.86220519,0.05440987097,1,0.5796188959
