city,event_id,unit,t,intervention,selected_count,mean_perturbed_cost,total_perturbed_cost,n_successful_perturbations,selection_frequency,selected_by_base_lp,selected_by_static_small_signal_greedy,selected_by_residual_finite_greedy
Philadelphia,656,343,5,S,3,0.002425623465,0.007276870396,3,1,True,True,True
Philadelphia,656,85,7,S,3,0.002422725,0.007268175,3,1,True,True,True
Philadelphia,656,147,5,S,3,0.002416973786,0.007250921358,3,1,True,False,True
Austin,491,80,0,C,3,0.002414300761,0.007242902282,3,1,True,False,True
Chicago,159,551,2,S,3,0.002412138043,0.007236414128,3,1,True,True,True
Philadelphia,656,397,3,S,3,0.002412108448,0.007236325345,3,1,True,True,True
Philadelphia,656,397,2,S,3,0.002411581977,0.007234745932,3,1,True,True,True
Chicago,159,411,8,C,3,0.002411520109,0.007234560326,3,1,True,True,True
Philadelphia,656,602,9,S,3,0.002408738552,0.007226215655,3,1,True,True,True
Philadelphia,656,312,7,S,3,0.00240453843,0.00721361529,3,1,True,True,True
Philadelphia,656,397,6,S,3,0.002404469963,0.00721340989,3,1,True,True,True
Philadelphia,656,602,5,S,3,0.002402548596,0.007207645788,3,1,True,True,True
Philadelphia,656,345,1,S,3,0.002396087528,0.007188262584,3,1,True,True,True
Philadelphia,656,314,9,S,3,0.002385989249,0.007157967747,3,1,True,True,True
Philadelphia,656,481,5,S,3,0.002382736866,0.007148210598,3,1,True,True,True
Philadelphia,656,352,7,S,3,0.002377757003,0.00713327101,3,1,True,True,True
Philadelphia,656,345,3,S,3,0.002373257537,0.007119772611,3,1,True,True,True
Philadelphia,656,273,7,S,3,0.002372097751,0.007116293253,3,1,True,True,True
Philadelphia,656,213,4,S,3,0.002370467175,0.007111401524,3,1,True,True,True
Chicago,159,773,9,C,3,0.002369035355,0.007107106064,3,1,True,True,True
Austin,491,3,3,C,3,0.002368728356,0.007106185067,3,1,True,True,True
Philadelphia,656,400,9,S,3,0.002367524849,0.007102574548,3,1,True,True,True
Chicago,159,140,8,C,3,0.002365842937,0.007097528811,3,1,True,True,True
Philadelphia,656,345,6,S,3,0.002365667825,0.007097003476,3,1,True,True,True
Philadelphia,656,36,7,S,3,0.002364811753,0.007094435259,3,1,True,True,True
Philadelphia,656,400,5,S,3,0.002362425794,0.007087277383,3,1,True,True,True
Philadelphia,656,312,4,S,3,0.002361245487,0.007083736461,3,1,True,True,True
Chicago,159,551,3,S,3,0.002358669427,0.00707600828,3,1,True,True,True
Philadelphia,656,343,8,S,3,0.002348120096,0.007044360288,3,1,True,True,True
Austin,491,3,9,C,3,0.002337253077,0.007011759232,3,1,False,False,False
Philadelphia,656,213,1,S,3,0.002336517822,0.007009553465,3,1,True,True,True
Philadelphia,656,352,4,S,3,0.002334351942,0.007003055827,3,1,True,True,True
Philadelphia,656,397,5,S,3,0.002332812973,0.006998438918,3,1,True,True,True
Philadelphia,656,273,4,S,3,0.002332413739,0.006997241218,3,1,True,True,True
Chicago,159,551,5,S,3,0.002327139703,0.00698141911,3,1,True,True,True
Philadelphia,656,312,1,S,3,0.002325437232,0.006976311697,3,1,True,True,True
Philadelphia,656,312,9,S,3,0.002325192312,0.006975576937,3,1,True,True,True
Philadelphia,656,36,4,S,3,0.00232396494,0.00697189482,3,1,True,True,True
Philadelphia,656,544,7,S,3,0.002322722313,0.006968166938,3,1,True,True,True
Chicago,159,625,8,C,3,0.00232113988,0.006963419639,3,1,True,True,True
Philadelphia,656,349,7,S,3,0.002320162556,0.006960487668,3,1,True,True,True
Chicago,159,717,9,C,3,0.002318618024,0.006955854071,3,1,True,False,False
Philadelphia,656,191,4,S,3,0.002316341566,0.006949024699,3,1,True,True,True
Chicago,159,173,8,C,3,0.002314622558,0.006943867674,3,1,True,True,True
Philadelphia,656,213,3,S,3,0.00231272159,0.00693816477,3,1,True,True,True
Philadelphia,656,213,2,S,3,0.002312176341,0.006936529023,3,1,True,True,True
Philadelphia,656,602,8,S,3,0.002312027778,0.006936083333,3,1,True,True,True
Chicago,159,551,6,S,3,0.002309727249,0.006929181747,3,1,True,True,True
Philadelphia,656,85,4,S,3,0.00230842663,0.006925279889,3,1,True,True,True
Philadelphia,656,213,6,S,3,0.002304810656,0.006914431968,3,1,True,True,True
Chicago,159,396,8,C,3,0.002302348801,0.006907046403,3,1,True,True,True
Philadelphia,656,236,7,S,3,0.002300763508,0.006902290525,3,1,True,True,True
Philadelphia,656,312,3,S,3,0.002300338035,0.006901014104,3,1,True,True,True
Philadelphia,656,312,2,S,3,0.002299762931,0.006899288792,3,1,True,True,True
Philadelphia,656,273,1,S,3,0.002299590487,0.006898771462,3,1,True,True,True
Philadelphia,656,352,1,S,3,0.002298450953,0.006895352859,3,1,True,True,True
Philadelphia,656,345,5,S,3,0.00229446838,0.00688340514,3,1,True,True,True
Philadelphia,656,261,2,S,3,0.002292366685,0.006877100056,3,1,True,True,True
Philadelphia,656,312,6,S,3,0.002291993936,0.006875981809,3,1,True,True,True
Philadelphia,656,626,7,S,3,0.002291623734,0.006874871203,3,1,True,True,True
Philadelphia,656,36,1,S,3,0.002290179917,0.006870539751,3,1,True,True,True
Philadelphia,656,261,6,S,3,0.002284834749,0.006854504246,3,1,True,True,True
Philadelphia,656,544,4,S,3,0.002283458451,0.006850375353,3,1,True,True,True
Philadelphia,656,520,4,S,3,0.002281244579,0.006843733736,3,1,True,True,True
Philadelphia,656,450,7,S,3,0.002281153191,0.006843459574,3,1,True,True,True
Philadelphia,656,349,4,S,3,0.002280044684,0.006840134053,3,1,True,True,True
Philadelphia,656,273,3,S,3,0.002276583577,0.006829750732,3,1,True,True,True
Philadelphia,656,273,2,S,3,0.002276056415,0.006828169244,3,1,True,True,True
Philadelphia,656,505,6,C,3,0.002274980263,0.006824940788,3,1,True,True,True
Philadelphia,656,85,9,S,3,0.002273539256,0.006820617769,3,1,True,True,True
Philadelphia,656,352,3,S,3,0.002273286755,0.006819860264,3,1,True,True,True
Philadelphia,656,352,2,S,3,0.002272710161,0.006818130483,3,1,True,True,True
Philadelphia,656,312,8,S,3,0.002272267617,0.00681680285,3,1,True,True,True
Philadelphia,656,273,6,S,3,0.00226893505,0.006806805149,3,1,True,True,True
Philadelphia,656,36,3,S,3,0.00226649887,0.00679949661,3,1,True,True,True
Philadelphia,656,36,2,S,3,0.00226595626,0.00679786878,3,1,True,True,True
Philadelphia,656,352,6,S,3,0.002264921047,0.006794763142,3,1,True,True,True
Chicago,159,773,1,S,3,0.002264590972,0.006793772915,3,1,True,True,True
Philadelphia,656,109,7,S,3,0.002262175233,0.006786525698,3,1,True,True,True
Philadelphia,656,592,7,S,3,0.002261665359,0.006784996077,3,1,True,True,True
Philadelphia,656,236,4,S,3,0.00226038966,0.006781168979,3,1,True,True,True
Philadelphia,656,408,4,S,3,0.00225948792,0.006778463759,3,1,True,False,True
Philadelphia,656,36,6,S,3,0.002258626228,0.006775878685,3,1,True,True,True
Philadelphia,656,191,3,S,3,0.00225757204,0.00677271612,3,1,True,True,True
Philadelphia,656,393,8,S,3,0.00225753118,0.00677259354,3,1,True,True,True
Philadelphia,656,191,2,S,3,0.002257017123,0.006771051368,3,1,True,True,True
Philadelphia,656,291,4,S,3,0.002255515817,0.00676654745,3,1,True,True,True
Philadelphia,656,626,4,S,3,0.00225183541,0.006755506229,3,1,True,True,True
Philadelphia,656,544,1,S,3,0.002250982711,0.006752948134,3,1,True,True,True
Philadelphia,656,490,7,S,3,0.00225092779,0.00675278337,3,1,True,True,True
Philadelphia,656,273,8,S,3,0.002250853131,0.006752559392,3,1,True,True,True
Philadelphia,656,191,6,S,3,0.00224952083,0.00674856249,3,1,True,True,True
Chicago,159,209,8,C,3,0.002249237617,0.006747712852,3,1,True,True,True
Philadelphia,656,86,7,S,3,0.002248192786,0.006744578358,3,1,True,True,True
Philadelphia,656,549,4,S,3,0.002247070129,0.006741210386,3,1,True,False,True
Philadelphia,656,349,1,S,3,0.00224686258,0.00674058774,3,1,True,True,True
Philadelphia,656,520,1,S,3,0.002246803388,0.006740410164,3,1,True,True,True
Chicago,159,538,9,C,3,0.002245823065,0.006737469195,3,1,True,False,False
Philadelphia,656,315,4,S,3,0.002245820868,0.006737462605,3,1,True,True,True
Philadelphia,656,36,8,S,3,0.002240014482,0.006720043445,3,1,True,True,True
Philadelphia,656,450,4,S,3,0.002239184584,0.006717553751,3,1,True,True,True
Philadelphia,656,400,8,S,3,0.002234618446,0.006703855338,3,1,True,True,True
Philadelphia,656,47,7,S,3,0.002231516908,0.006694550724,3,1,True,True,True
Philadelphia,656,213,5,S,3,0.002230597815,0.006691793444,3,1,True,True,True
Philadelphia,656,191,8,S,3,0.002230486928,0.006691460785,3,1,True,True,True
Philadelphia,656,544,3,S,3,0.002228219384,0.006684658153,3,1,True,True,True
Philadelphia,656,134,5,S,3,0.002228190356,0.006684571069,3,1,True,False,True
Philadelphia,656,544,2,S,3,0.002227697803,0.006683093408,3,1,True,True,True
Philadelphia,656,236,1,S,3,0.002226995833,0.006680987498,3,1,True,True,True
Philadelphia,656,236,9,S,3,0.002226767426,0.006680302279,3,1,True,True,True
Philadelphia,656,109,4,S,3,0.002224355571,0.006673066713,3,1,True,True,True
Philadelphia,656,349,3,S,3,0.002223604138,0.006670812415,3,1,True,True,True
Philadelphia,656,30,7,S,3,0.002223505795,0.006670517384,3,1,True,True,True
Philadelphia,656,349,2,S,3,0.002223071212,0.006669213636,3,1,True,True,True
Philadelphia,656,520,3,S,3,0.002222662411,0.006667987232,3,1,True,True,True
Philadelphia,656,291,1,S,3,0.002222503205,0.006667509614,3,1,True,True,True
Philadelphia,656,85,8,S,3,0.002222325913,0.006666977739,3,1,True,True,True
Philadelphia,656,520,2,S,3,0.002222109262,0.006666327787,3,1,True,True,True
Philadelphia,656,592,4,S,3,0.002221544916,0.006664634748,3,1,True,True,True
Philadelphia,656,544,6,S,3,0.002220651834,0.006661955503,3,1,True,True,True
Philadelphia,656,626,1,S,3,0.002218925879,0.006656777637,3,1,True,True,True
Philadelphia,656,626,9,S,3,0.002218700785,0.006656102356,3,1,True,True,True
Philadelphia,656,349,6,S,3,0.00221587199,0.00664761597,3,1,True,True,True
Philadelphia,656,520,6,S,3,0.002214636868,0.006643910604,3,1,True,True,True
Philadelphia,656,312,5,S,3,0.00221371756,0.00664115268,3,1,True,True,True
Chicago,159,700,8,C,3,0.00221201856,0.006636055679,3,1,True,True,True
Philadelphia,656,490,4,S,3,0.002210481795,0.006631445384,3,1,True,True,True
Philadelphia,656,261,5,S,3,0.002208946842,0.006626840526,3,1,True,True,True
Philadelphia,656,450,1,S,3,0.002204471707,0.006613415122,3,1,True,True,True
Philadelphia,656,450,9,S,3,0.002204234279,0.006612702838,3,1,True,True,True
Philadelphia,656,236,3,S,3,0.002203588988,0.006610766963,3,1,True,True,True
Philadelphia,656,236,2,S,3,0.002203052661,0.006609157982,3,1,True,True,True
Philadelphia,656,194,5,S,3,0.002202096241,0.006606288724,3,1,True,True,True
Philadelphia,656,291,3,S,3,0.002199363566,0.006598090699,3,1,True,True,True
Philadelphia,656,291,2,S,3,0.002198833362,0.006596500087,3,1,True,True,True
Philadelphia,656,349,8,S,3,0.002197592384,0.006592777151,3,1,True,True,True
Philadelphia,656,273,5,S,3,0.00219718385,0.00659155155,3,1,True,True,True
Chicago,159,31,3,S,3,0.002196810639,0.006590431918,3,1,True,True,True
Philadelphia,656,408,6,S,3,0.002196476428,0.006589429284,3,1,True,False,True
Philadelphia,656,236,6,S,3,0.002195807503,0.00658742251,3,1,True,True,True
Philadelphia,656,520,8,S,3,0.002195663647,0.00658699094,3,1,True,True,True
Philadelphia,656,626,2,S,3,0.002195329945,0.006585989834,3,1,True,True,True
Philadelphia,656,564,1,S,3,0.002193342098,0.006580026295,3,1,True,True,True
Philadelphia,656,109,1,S,3,0.002193074351,0.006579223054,3,1,True,True,True
Philadelphia,656,47,4,S,3,0.002192675117,0.006578025352,3,1,True,True,True
Philadelphia,656,291,6,S,3,0.002191670914,0.006575012741,3,1,True,True,True
Philadelphia,656,473,4,S,3,0.002191611379,0.006574834138,3,1,True,False,True
Philadelphia,656,315,3,S,3,0.002189782126,0.006569346379,3,1,True,True,True
Philadelphia,656,315,2,S,3,0.002189252994,0.006567758981,3,1,True,True,True
Chicago,159,31,8,C,3,0.002189176981,0.006567530944,3,1,True,True,True
Philadelphia,656,592,1,S,3,0.002188360685,0.006565082056,3,1,True,True,True
Philadelphia,656,626,6,S,3,0.00218818986,0.00656456958,3,1,True,True,True
Philadelphia,656,352,5,S,3,0.002186441954,0.006559325862,3,1,True,True,True
Philadelphia,656,352,9,S,3,0.002186433054,0.006559299162,3,1,True,True,True
Philadelphia,656,333,7,S,3,0.002186063566,0.006558190698,3,1,True,False,True
Philadelphia,656,36,5,S,3,0.00218477261,0.00655431783,3,1,True,True,True
Philadelphia,656,315,6,S,3,0.002182105024,0.006546315071,3,1,True,True,True
Philadelphia,656,30,4,S,3,0.0021809517,0.006542855099,3,1,True,True,True
Philadelphia,656,450,3,S,3,0.002180140297,0.00654042089,3,1,True,True,True
Philadelphia,656,142,7,S,3,0.002179616579,0.006538849738,3,1,True,False,True
Philadelphia,656,450,2,S,3,0.002179582785,0.006538748355,3,1,True,True,True
Philadelphia,656,481,8,S,3,0.002178604776,0.006535814329,3,1,True,False,True
Philadelphia,656,236,8,S,3,0.002177411262,0.006532233785,3,1,True,True,True
Philadelphia,656,490,1,S,3,0.002177028295,0.006531084884,3,1,True,True,True
Philadelphia,656,490,9,S,3,0.002176799481,0.006530398442,3,1,True,True,True
Philadelphia,656,191,5,S,3,0.00217399205,0.006521976149,3,1,True,True,True
Philadelphia,656,291,8,S,3,0.002173484678,0.006520454035,3,1,True,True,True
Philadelphia,656,465,2,S,3,0.002172916937,0.006518750812,3,1,True,False,True
Philadelphia,656,450,6,S,3,0.002172051445,0.006516154335,3,1,True,True,True
Philadelphia,656,109,3,S,3,0.002171148303,0.00651344491,3,1,True,True,True
Philadelphia,656,564,3,S,3,0.002170916686,0.006512750058,3,1,True,True,True
Philadelphia,656,109,2,S,3,0.002170645907,0.00651193772,3,1,True,True,True
Philadelphia,656,564,2,S,3,0.002170402847,0.006511208541,3,1,True,True,True
Philadelphia,656,451,7,S,3,0.002170194451,0.006510583352,3,1,True,True,True
Philadelphia,656,626,8,S,3,0.002170060411,0.006510181232,3,1,True,True,True
Philadelphia,656,465,6,S,3,0.002166039931,0.006498119793,3,1,True,False,True
Philadelphia,656,497,7,S,3,0.002165551563,0.00649665469,3,1,True,True,True
Philadelphia,656,592,3,S,3,0.002165100753,0.006495302259,3,1,True,True,True
Philadelphia,656,592,2,S,3,0.002164567793,0.006493703378,3,1,True,True,True
Philadelphia,656,315,8,S,3,0.002163955551,0.006491866653,3,1,True,False,True
Philadelphia,656,109,6,S,3,0.002163859102,0.006491577307,3,1,True,True,True
Philadelphia,656,564,6,S,3,0.002163461474,0.006490384422,3,1,True,True,True
San Antonio,506,170,0,C,3,0.002160677881,0.006482033644,3,1,True,False,True
Philadelphia,656,47,1,S,3,0.002160548479,0.006481645437,3,1,True,True,True
Philadelphia,656,47,9,S,3,0.002160328741,0.006480986222,3,1,True,True,True
Philadelphia,656,398,7,S,3,0.002159850004,0.006479550011,3,1,True,True,True
Philadelphia,656,473,1,S,3,0.002159519407,0.006478558222,3,1,True,False,True
Philadelphia,656,592,6,S,3,0.002157368109,0.006472104328,3,1,True,True,True
Philadelphia,656,490,3,S,3,0.002153579623,0.006460738868,3,1,True,True,True
Philadelphia,656,490,2,S,3,0.002153042338,0.006459127013,3,1,True,True,True
Philadelphia,656,450,8,S,3,0.002152928556,0.006458785667,3,1,True,True,True
Philadelphia,656,544,5,S,3,0.002149660292,0.006448980876,3,1,True,True,True
Chicago,159,282,8,C,3,0.002148212181,0.006444636543,3,1,True,True,True
Philadelphia,656,333,4,S,3,0.002146967709,0.006440903128,3,1,True,False,True
Philadelphia,656,109,8,S,3,0.002146626669,0.006439880008,3,1,True,True,True
Philadelphia,656,490,6,S,3,0.002145784233,0.0064373527,3,1,True,True,True
Philadelphia,656,30,1,S,3,0.002145754558,0.006437263673,3,1,True,True,True
Philadelphia,656,30,9,S,3,0.002145513818,0.006436541454,3,1,True,True,True
Philadelphia,656,349,5,S,3,0.002143336343,0.00643000903,3,1,True,True,True
Philadelphia,656,142,4,S,3,0.002140650592,0.006421951777,3,1,True,False,True
Philadelphia,656,520,5,S,3,0.002139348875,0.006418046624,3,1,True,True,True
Philadelphia,656,592,8,S,3,0.002139087331,0.006417261993,3,1,True,True,True
Philadelphia,656,47,3,S,3,0.002138029849,0.006414089546,3,1,True,True,True
Philadelphia,656,47,2,S,3,0.002137513874,0.006412541622,3,1,True,True,True
Philadelphia,656,473,3,S,3,0.002137025076,0.006411075229,3,1,True,False,True
Chicago,159,719,8,C,3,0.002135489041,0.006406467123,3,1,True,True,True
Philadelphia,656,318,7,S,3,0.002133865322,0.006401595967,3,1,True,True,True
Philadelphia,656,451,4,S,3,0.002130834574,0.006392503721,3,1,True,True,True
Philadelphia,656,256,7,S,3,0.002130636669,0.006391910008,3,1,True,True,True
Philadelphia,656,47,6,S,3,0.002130543647,0.006391630942,3,1,True,True,True
Philadelphia,656,473,6,S,3,0.002129546952,0.006388640857,3,1,True,False,True
Philadelphia,656,549,5,S,3,0.002129142083,0.00638742625,3,1,True,False,True
Philadelphia,656,490,8,S,3,0.002127355118,0.006382065355,3,1,True,True,True
Philadelphia,656,43,3,S,3,0.002125891061,0.006377673184,3,1,True,True,True
Philadelphia,656,408,5,S,3,0.002125253311,0.006375759934,3,1,True,False,True
Philadelphia,656,497,4,S,3,0.00212443391,0.00637330173,3,1,True,True,True
Chicago,159,719,7,S,3,0.002124122654,0.006372367961,3,1,True,True,True
Chicago,159,773,8,C,3,0.002123800833,0.0063714025,3,1,True,True,True
Philadelphia,656,236,5,S,3,0.002122809034,0.006368427103,3,1,True,True,True
Chicago,159,719,10,S,3,0.00212234745,0.006367042351,3,1,True,False,True
Philadelphia,656,30,3,S,3,0.002121083709,0.006363251128,3,1,True,True,True
Philadelphia,656,398,4,S,3,0.002120984413,0.00636295324,3,1,True,True,True
Philadelphia,656,30,2,S,3,0.00212051842,0.006361555261,3,1,True,True,True
Philadelphia,656,488,4,S,3,0.002119988315,0.006359964944,3,1,True,False,True
Philadelphia,656,291,5,S,3,0.002119505776,0.006358517327,3,1,True,True,True
Philadelphia,656,333,1,S,3,0.002114630929,0.006343892788,3,1,True,False,True
Chicago,159,64,5,S,3,0.00211436259,0.006343087771,3,1,True,True,True
Philadelphia,656,30,6,S,3,0.002112882014,0.006338646041,3,1,True,True,True
Philadelphia,656,47,8,S,3,0.002112845484,0.006338536451,3,1,True,True,True
Philadelphia,656,315,5,S,3,0.002110085764,0.006330257291,3,1,True,True,True
Philadelphia,656,142,1,S,3,0.00210842123,0.00632526369,3,1,True,False,True
Philadelphia,656,295,5,S,3,0.002103385561,0.006310156683,3,1,False,False,False
Chicago,159,64,2,S,3,0.002103097983,0.006309293949,3,1,True,True,True
Chicago,159,849,11,S,3,0.002101452299,0.006304356898,3,1,True,True,True
Chicago,159,719,2,S,3,0.002099103452,0.006297310357,3,1,True,True,True
Philadelphia,656,451,1,S,3,0.002098279418,0.006294838254,3,1,True,True,True
Philadelphia,656,451,9,S,3,0.002098056748,0.006294170245,3,1,True,True,True
Philadelphia,656,465,5,S,3,0.002096750763,0.006290252289,3,1,True,False,True
Philadelphia,656,450,5,S,3,0.002096169551,0.006288508653,3,1,True,True,True
Philadelphia,656,318,4,S,3,0.0020957592,0.0062872776,3,1,True,True,True
Philadelphia,656,109,5,S,3,0.002095478764,0.006286436293,3,1,True,True,True
Philadelphia,656,564,5,S,3,0.00209352378,0.00628057134,3,1,True,True,True
Philadelphia,656,30,8,S,3,0.002093492348,0.006280477044,3,1,True,True,True
Philadelphia,656,352,8,S,3,0.002093271751,0.006279815252,3,1,True,True,True
Philadelphia,656,333,3,S,3,0.002091965003,0.00627589501,3,1,True,False,True
Philadelphia,656,333,2,S,3,0.002091445654,0.006274336961,3,1,True,False,True
Philadelphia,656,497,1,S,3,0.00209042487,0.006271274611,3,1,True,True,True
Philadelphia,656,497,9,S,3,0.002090192257,0.00627057677,3,1,True,True,True
Philadelphia,656,256,4,S,3,0.002090116627,0.00627034988,3,1,True,True,True
Philadelphia,656,398,1,S,3,0.002088838089,0.006266514268,3,1,True,True,True
Philadelphia,656,398,9,S,3,0.002088618216,0.006265854649,3,1,True,True,True
Philadelphia,656,86,6,C,3,0.002086330274,0.006258990821,3,1,True,True,True
Philadelphia,656,142,3,S,3,0.002085830597,0.006257491791,3,1,True,False,True
Chicago,159,719,8,S,3,0.00208556806,0.006256704179,3,1,True,True,True
Philadelphia,656,142,2,S,3,0.002085312972,0.006255938916,3,1,True,False,True
Philadelphia,656,592,5,S,3,0.002084827814,0.006254483443,3,1,True,True,True
Philadelphia,656,333,6,S,3,0.002084429834,0.006253289502,3,1,True,False,True
Philadelphia,656,314,8,S,3,0.002082594957,0.006247784872,3,1,True,True,True
Philadelphia,656,142,6,S,3,0.002078320458,0.006234961373,3,1,True,False,True
Philadelphia,656,451,3,S,3,0.002075460426,0.006226381278,3,1,True,True,True
Philadelphia,656,451,2,S,3,0.002074937568,0.006224812705,3,1,True,True,True
Philadelphia,656,490,5,S,3,0.002072655319,0.006217965957,3,1,True,True,True
